wvls,ingap_qe,ingaas_qe,ge_qe
475.4590984974958,0.7270836975103337,0.0006634318124247981,1.7049756311376607e-12
478.1469115191986,0.7340299900394046,0.0008450232625018811,1.6688656559789166e-12
480.83472454090156,0.7410668884982631,0.0010737455300663659,1.6601739116089336e-12
483.5225375626044,0.7480745170300118,0.0013608317514264667,1.6820342580587133e-12
486.2103505843072,0.7550165831159841,0.0017202406707472369,2.0373734359419332e-12
488.89816360601003,0.7624095829593661,0.0021705859356283426,1.8080417440805663e-12
491.58597662771285,0.7695241690398625,0.00273149641258704,1.7317829381285456e-12
494.2737896494157,0.7763540126641544,0.003428120711042132,1.6549244501580964e-12
496.9616026711185,0.7834498415840426,0.0042943001427742005,1.6309729670106532e-12
499.6494156928213,0.7896145070365109,0.005351692365191844,1.6707344545710657e-12
502.33722871452426,0.7951646712781152,0.006644326792392501,1.6917117962571338e-12
505.0250417362271,0.7985909843163779,0.008211714850521544,1.6341511453093153e-12
507.7128547579299,0.8014814062917458,0.010081878040887894,1.6655313169406022e-12
510.4006677796327,0.8048952241456304,0.01060644616994391,1.6233881338124203e-12
513.0884808013355,0.8075466863113651,0.011139801285140109,1.660299814196362e-12
515.7762938230384,0.8094829213668576,0.011684229402557448,1.627034222980971e-12
518.4641068447412,0.8118523126295756,0.012256486038434305,1.7609393597870491e-12
521.1519198664441,0.8134750619213242,0.012839048922903048,1.6205179616009755e-12
523.839732888147,0.8149630169412665,0.01344087383941137,1.5874940428948613e-12
526.5275459098498,0.8158959857911223,0.01405519756221158,1.7468912172871787e-12
529.2153589315526,0.817290284313261,0.014699933554953701,1.591983869106456e-12
531.9031719532554,0.8182617248550649,0.015359904608931262,1.6204629606422742e-12
534.5909849749582,0.8192827894376017,0.01604415670911981,1.7465976331636481e-12
537.2787979966611,0.820317870946461,0.01675361041850827,1.893420373059893e-12
539.9666110183639,0.8213327494794435,0.017487581280919855,2.1425217881037355e-12
542.6544240400667,0.8217378381010075,0.018839254089636045,2.478650859115229e-12
545.3422370617695,0.821560793574187,0.020643221716258403,3.175635175200361e-12
548.0300500834725,0.8211772959604999,0.02259913818326934,4.432050241336012e-12
550.7178631051753,0.8208150526413609,0.024724460541160044,6.508280481897482e-12
553.4056761268781,0.8196879467267753,0.027006624463276382,1.0117633670127116e-11
556.0934891485809,0.8181063413702134,0.029465423925553326,1.6195304081604117e-11
558.7813021702839,0.8160436990892976,0.032109061604747184,2.6467436271096332e-11
561.4691151919867,0.8135341550709105,0.034949393175904536,4.332475179361555e-11
564.1569282136895,0.8108184068102926,0.03801033396373399,7.131910805479471e-11
566.8447412353923,0.8079456425209649,0.04131084388083065,1.169646441552113e-10
569.5325542570952,0.805491793987081,0.044899250253003925,1.9145678952374916e-10
572.220367278798,0.8049606294255267,0.04591422246659495,2.9275780596276066e-10
574.9081803005008,0.805137007546969,0.04632663622026969,4.4076333156142803e-10
577.5959933222036,0.805330250296733,0.0467421985853354,6.575628100022038e-10
580.2838063439065,0.805953384875613,0.04718377800308154,9.778905388986983e-10
582.9716193656093,0.8060107345284018,0.04759355732587107,1.4456420946368943e-09
585.6594323873121,0.8058410167620643,0.047994837320781886,2.125454132092745e-09
